Movie_ID,Title,Genre,Release_Year,Duration,Rating,IMDb_Rating,Votes,Director,Country,Language,Budget,Revenue,Date_Added,Age_Rating,Cast,Production_House
NF6428,Minari,Animation,1994,190,8.8,5.0,1791570,Denis Villeneuve,Germany,Korean,240171287.0,982727175.0,2017-06-28,PG,"Charlize Theron, Julia Roberts, Natalie Portman",Warner Bros.
NF8740,Outside The Wire,Fantasy,1990,137,4.8,7.1,1627851,Alfred Hitchcock,United Kingdom,German,167684438.0,238165505.0,2022-10-18,NR,,Blumhouse Productions
NF7739,To All The Boys Always And Forever,Horror,1994,114,7.3,7.6,444738,Sofia Coppola,India,Spanish,220212840.0,1781223222.0,2023-11-28,G,"Brad Pitt, Chris Evans, Ryan Reynolds",Legendary Pictures
NF6698,Judas And The Black Messiah,Fantasy,1994,95,6.9,9.6,1581390,,United Kingdom,Italian,50194322.0,230577621.0,2017-06-13,NR,"Zendaya, Robert De Niro",A24
NF3879,The Wrong Missy,Horror,2002,137,8.0,8.8,1704334,Zack Snyder,Germany,English,145368473.0,1664823392.0,2017-06-13,NC-17,"Ana de Armas, Brad Pitt",
NF6060,Rurouni Kenshin The Final,Horror,2003,196,4.3,4.0,1778631,Wong Kar-wai,United States,Italian,219278161.0,1822279069.0,2017-01-18,TV-14,"Pedro Pascal, Viola Davis, Timothée Chalamet, Cate Blanchett",HBO Films
NF9963,My Hero Academia World Heroes Mission,Sci-Fi,2017,122,5.1,6.7,150281,Coen Brothers,India,Korean,134175538.0,,2019-03-20,G,"Tom Hanks, Chris Evans",A24
NF5638,Bridgerton,Romance,2013,73,5.2,9.4,1793099,Zack Snyder,Italy,English,1549444.0,1691747679.0,2018-02-01,G,"Pedro Pascal, Angelina Jolie, Julia Roberts",A24
NF3172,Army Of Thieves,Sci-Fi,1997,109,5.9,6.2,944663,Paul Thomas Anderson,United States,Hindi,245116258.0,328758402.0,2022-03-22,TV-MA,"Cate Blanchett, Ryan Reynolds",Walt Disney Pictures
NF1154,Soul,Adventure,2010,174,6.2,4.1,768755,David Lynch,France,Japanese,82396515.0,468076624.0,2022-09-17,R,"Denzel Washington, Timothée Chalamet, Jodie Foster, Robert De Niro",Warner Bros.
NF7425,Spencer,Sci-Fi,2013,177,8.6,8.1,1520781,Coen Brothers,Italy,Italian,,,2015-07-17,G,"Morgan Freeman, Chris Evans, Denzel Washington, Dwayne Johnson",DC Films
NF4970,The Shape Of Water,Romance,1991,107,7.7,7.1,1764886,,United Kingdom,Japanese,51186855.0,356203475.0,2021-05-23,NR,"Michael B. Jordan, Dwayne Johnson, Zendaya, Brad Pitt",New Line Cinema
NF1238,Extraction,Comedy,1992,87,4.9,6.2,1506421,Akira Kurosawa,Germany,Korean,238064924.0,226893391.0,2020-02-13,TV-14,"Florence Pugh, Zendaya",New Line Cinema
NF9338,Rebecca,Crime,2021,100,5.8,4.4,972445,James Cameron,United States,Japanese,46567731.0,627029352.0,2017-01-07,NR,"Chris Evans, Brad Pitt, Natalie Portman, Dwayne Johnson",Focus Features
NF4153,Tenet,Documentary,2019,147,8.2,3.7,1656508,James Gunn,France,Korean,88181561.0,322497585.0,2024-05-13,R,"Lupita Nyong'o, Viola Davis, Michael B. Jordan, Cate Blanchett",Warner Bros.
NF4268,Rurouni Kenshin The Final,Romance,2020,99,6.8,6.2,1342731,Park Chan-wook,United States,Japanese,97537473.0,1016739459.0,2018-01-07,TV-14,"Robert Downey Jr., Julia Roberts, Brad Pitt",Apple TV+
NF6646,In The Heights,Adventure,2020,194,7.9,4.2,70316,Wong Kar-wai,United Kingdom,French,,1199224798.0,2024-07-06,NC-17,"Dwayne Johnson, Ana de Armas, Zendaya, Robert Downey Jr.",Walt Disney Pictures
NF5288,Mass,Comedy,2012,137,9.3,6.2,1074216,Ridley Scott,India,English,214759456.0,1600308682.0,2016-01-05,G,"Viola Davis, Leonardo DiCaprio, Brad Pitt, Chris Evans",Lionsgate
NF9489,Little Women,Romance,2017,137,4.1,6.0,1305710,Spike Lee,Italy,Japanese,110794109.0,86127215.0,2022-02-04,NC-17,"Natalie Portman, Denzel Washington, Viola Davis",Columbia Pictures
NF2429,Cruella,Romance,2016,125,8.7,9.2,793279,Chloé Zhao,Japan,Korean,202426608.0,1282030810.0,2021-07-19,G,"Julia Roberts, Al Pacino, Sandra Bullock, Michael B. Jordan",HBO Films
NF7697,Candyman,Drama,2008,91,5.9,6.2,211512,Christopher Nolan,United States,English,213043581.0,,2024-09-25,TV-PG,"Charlize Theron, Florence Pugh, Lupita Nyong'o",A24
NF9548,The Godfather,Documentary,1996,142,6.9,7.0,1029024,Denis Villeneuve,Germany,Japanese,212249309.0,628600145.0,2021-03-24,TV-MA,"Jodie Foster, Lupita Nyong'o, Ryan Reynolds, Will Smith",Paramount Pictures
NF3623,The Godfather,Thriller,2018,134,5.4,6.2,157900,Ryan Coogler,Germany,Hindi,231216967.0,1537154981.0,2016-07-24,TV-14,"Cate Blanchett, Angelina Jolie",HBO Films
NF9964,The Irishman,Thriller,2009,173,5.8,6.2,1944185,Francis Ford Coppola,Japan,Korean,95107182.0,,2021-03-07,G,,HBO Films
NF9071,The Kissing Booth 3,Crime,1990,138,4.3,9.5,1814406,Peter Jackson,South Korea,Italian,14177646.0,235871886.0,2016-06-21,TV-PG,"Ryan Reynolds, Robert Downey Jr.",Paramount Pictures
NF4272,Ron'S Gone Wrong,Thriller,2005,114,5.1,6.2,64880,Park Chan-wook,Italy,German,214376905.0,990962321.0,2023-11-04,TV-MA,"Chris Evans, Ana de Armas",
NF7186,The Kissing Booth 3,Animation,1993,71,4.7,5.0,1559454,Chloé Zhao,United Kingdom,Korean,139725953.0,93472362.0,2019-02-17,PG-13,"Leonardo DiCaprio, Charlize Theron, Cate Blanchett, Zendaya",Universal Pictures
NF4782,The Trial Of The Chicago 7,Action,2019,155,6.4,3.8,633250,Christopher Nolan,United Kingdom,Hindi,48352005.0,1517798887.0,2019-12-07,PG,"Zendaya, Michael B. Jordan",HBO Films
NF9112,Cruella,Documentary,2023,171,7.4,3.2,1708736,David Lynch,United States,English,58458487.0,1146164687.0,2020-07-19,PG,"Zendaya, Michael B. Jordan",DreamWorks Animation
NF4957,Tom And Jerry,Animation,2004,195,6.4,6.2,748715,Jane Campion,South Korea,Korean,29152615.0,209101958.0,2017-07-14,TV-MA,"Chris Evans, Will Smith, Al Pacino, Margot Robbie",Universal Pictures
NF2268,Project Power,Romance,2017,137,8.3,5.8,987198,Alfred Hitchcock,France,Korean,40782297.0,54936622.0,2016-10-07,NR,"Viola Davis, Will Smith, Michael B. Jordan, Meryl Streep",Columbia Pictures
NF8855,Roma,Sci-Fi,1992,165,6.8,7.6,1804390,Paul Thomas Anderson,United Kingdom,Italian,106442291.0,1431845501.0,2021-01-13,TV-MA,"Viola Davis, Adam Driver, Chris Evans",A24
NF3601,Free Guy,Action,2006,137,6.4,4.3,349545,Ryan Coogler,United Kingdom,Spanish,114119067.0,507432758.0,2015-04-20,PG,"Margot Robbie, Julia Roberts",Legendary Pictures
NF8720,Goodfellas,Fantasy,2012,92,7.6,7.0,737616,Spike Lee,India,English,95530913.0,739506873.0,2020-09-24,PG,"Adam Driver, Robert Downey Jr., Margot Robbie",Focus Features
NF2403,The Father,Fantasy,1997,173,4.7,8.6,1332236,Darren Aronofsky,Japan,French,4968352.0,945960551.0,2020-01-02,NC-17,"Dwayne Johnson, Meryl Streep, Al Pacino",
NF5002,Like Father,Animation,2007,168,7.4,6.0,1331769,J.J. Abrams,France,Japanese,13799732.0,1274769966.0,2022-12-01,TV-MA,"Jodie Foster, Ana de Armas",Netflix Originals
NF9556,The Shawshank Redemption,Romance,1996,137,5.2,5.3,1531713,Zack Snyder,Italy,Italian,25785647.0,1109842308.0,2015-12-02,TV-MA,"Pedro Pascal, Will Smith",Marvel Studios
NF4039,The Matrix,Romance,1994,169,8.2,6.2,859522,Wes Anderson,United Kingdom,Spanish,54745176.0,,2018-02-02,TV-14,"Oscar Isaac, Robert Downey Jr., Denzel Washington, Lupita Nyong'o",
NF7114,Blackkklansman,Romance,2011,77,6.8,9.2,1024666,Spike Lee,France,Spanish,,197934563.0,2021-02-04,TV-PG,"Adam Driver, Al Pacino, Leonardo DiCaprio",Lionsgate
NF1245,Outside The Wire,Sci-Fi,1994,141,4.4,5.1,213618,Taika Waititi,France,Hindi,169848928.0,1455880274.0,2017-06-06,TV-MA,"Pedro Pascal, Cate Blanchett, Charlize Theron, Tom Hanks",New Line Cinema
NF4383,Clifford The Big Red Dog,Documentary,1998,161,6.9,8.7,852460,Martin Scorsese,Japan,German,,795777724.0,2018-01-05,G,"Morgan Freeman, Pedro Pascal, Sandra Bullock, Zendaya",A24
NF1133,Emily In Paris,Horror,2015,137,6.8,5.5,810332,Patty Jenkins,India,French,106237723.0,728280129.0,2023-06-25,NR,"Meryl Streep, Al Pacino, Charlize Theron",DreamWorks Animation
NF3647,Mank,Adventure,1994,143,8.3,4.9,1466115,Quentin Tarantino,India,German,77756139.0,,2017-10-26,PG-13,"Timothée Chalamet, Ryan Reynolds, Chris Evans, Sandra Bullock",Warner Bros.
NF3630,Alex Rider,Crime,2007,198,7.7,8.6,1871890,Alfred Hitchcock,United Kingdom,Japanese,,1002107661.0,2017-10-09,G,"Pedro Pascal, Denzel Washington, Tom Hanks",DreamWorks Animation
NF8680,A Castle For Christmas,Animation,2017,198,9.2,3.5,1473112,Jane Campion,South Korea,English,213949881.0,1017509662.0,2015-02-24,TV-MA,"Timothée Chalamet, Adam Driver, Margot Robbie, Tom Hanks",Blumhouse Productions
NF6422,Inception,Action,2006,137,4.2,5.8,1691541,Wong Kar-wai,France,Hindi,14738991.0,1353963298.0,2024-07-28,G,"Margot Robbie, Jodie Foster, Pedro Pascal, Denzel Washington",A24
NF6085,I Care A Lot,Adventure,1993,135,5.0,6.8,805053,Rian Johnson,Italy,Japanese,93043828.0,1267133693.0,2024-11-27,NR,"Will Smith, Natalie Portman",Lionsgate
NF4845,Inception,Fantasy,2020,180,7.0,9.0,25928,Rian Johnson,South Korea,Korean,82324426.0,366656237.0,2024-02-05,NR,"Michael B. Jordan, Julia Roberts",Blumhouse Productions
NF6656,Joker,Romance,2010,173,8.4,6.2,1530803,Zack Snyder,Italy,Japanese,87135881.0,480081961.0,2022-05-18,TV-MA,"Morgan Freeman, Charlize Theron, Cate Blanchett, Jodie Foster",A24
NF6690,The One And Only Ivan,Fantasy,1994,193,6.8,6.2,1461198,Coen Brothers,United States,German,143433786.0,161130199.0,2017-08-25,NR,"Timothée Chalamet, Margot Robbie, Will Smith",20th Century Studios
NF6236,Passing,Adventure,2006,177,7.2,8.5,1496143,Wong Kar-wai,Italy,Korean,226157231.0,1198928557.0,2017-04-05,NC-17,"Julia Roberts, Charlize Theron, Brad Pitt, Scarlett Johansson",HBO Films
NF2507,Demon Slayer Mugen Train,Sci-Fi,1995,93,9.2,3.0,679432,Ridley Scott,India,Italian,4538449.0,1206336921.0,2018-07-14,NC-17,"Morgan Freeman, Michael B. Jordan, Timothée Chalamet, Jodie Foster",Legendary Pictures
NF9960,C'Mon C'Mon,Thriller,2005,114,4.9,9.0,1545249,Guillermo del Toro,Japan,German,213717979.0,1236781114.0,2019-02-06,PG,"Meryl Streep, Lupita Nyong'o, Jodie Foster, Viola Davis",A24
NF9411,Malcolm & Marie,Adventure,2023,197,7.9,7.2,1752905,Bong Joon-ho,United Kingdom,Korean,233063272.0,1259016182.0,2023-11-08,TV-MA,"Morgan Freeman, Jodie Foster, Timothée Chalamet",
NF6429,Mad Max Fury Road,Drama,2004,156,7.8,6.2,1218325,Patty Jenkins,India,German,66428621.0,348424446.0,2019-04-13,TV-14,"Leonardo DiCaprio, Tom Hanks",Pixar Animation Studios
NF8069,My Hero Academia World Heroes Mission,Action,2004,193,7.2,8.2,205027,Paul Thomas Anderson,Italy,German,235855165.0,553731976.0,2018-01-23,G,"Robert De Niro, Leonardo DiCaprio, Michael B. Jordan, Will Smith",A24
NF6591,Cherry,Drama,1990,149,9.1,3.6,94208,J.J. Abrams,Italy,English,83340486.0,,2020-05-13,TV-MA,"Viola Davis, Al Pacino, Angelina Jolie",DreamWorks Animation
NF8765,The Harder They Fall,Horror,1990,97,6.8,7.2,1967365,Tim Burton,Germany,Spanish,86656914.0,658703695.0,2023-11-03,TV-MA,"Oscar Isaac, Meryl Streep, Sandra Bullock, Dwayne Johnson",Marvel Studios
NF3034,Fear Street Part Two 1978,Action,1993,167,7.2,6.2,234846,J.J. Abrams,Japan,German,182564690.0,,2016-04-25,NR,"Meryl Streep, Natalie Portman",DreamWorks Animation
NF9186,Alex Rider,Romance,1993,169,6.6,7.1,747379,J.J. Abrams,France,English,63684488.0,249701689.0,2021-03-24,TV-14,"Tom Hanks, Will Smith, Morgan Freeman, Sandra Bullock",HBO Films
NF6009,Nomadland,Horror,2002,89,5.2,6.8,1095479,Zack Snyder,Japan,Korean,198408206.0,1435686190.0,2022-04-06,R,"Brad Pitt, Morgan Freeman",Lionsgate
NF3241,Ascension,Crime,2004,89,9.2,6.5,1482387,Wes Anderson,United States,French,150332695.0,1884674807.0,2015-11-21,PG-13,"Michael B. Jordan, Scarlett Johansson, Sandra Bullock, Robert Downey Jr.",Lionsgate
NF9077,Fear Street Part Three 1666,Comedy,2003,142,6.8,9.1,1223887,Christopher Nolan,France,Japanese,134210592.0,1905707619.0,2020-01-10,PG,"Lupita Nyong'o, Angelina Jolie, Natalie Portman",Paramount Pictures
NF4185,Work It,Crime,2015,145,8.6,4.2,1702131,Christopher Nolan,France,German,47237002.0,1100221025.0,2015-01-09,PG-13,"Robert De Niro, Charlize Theron, Chris Evans",Marvel Studios
NF2819,Onward,Drama,2016,108,7.2,6.0,1146372,Stanley Kubrick,India,English,18754659.0,1501730767.0,2020-06-25,R,"Natalie Portman, Ana de Armas",Blumhouse Productions
NF7006,Passing,Sci-Fi,1997,74,7.9,6.6,79500,Jane Campion,India,Korean,141667193.0,289649209.0,2022-07-16,NC-17,"Will Smith, Natalie Portman",Netflix Originals
NF2681,Interstellar,Crime,1997,137,6.8,6.2,758885,Jordan Peele,Germany,French,111145878.0,12386984.0,2016-03-27,PG,,DreamWorks Animation
NF7559,Licorice Pizza,Romance,1994,133,8.9,6.2,1985708,Patty Jenkins,Germany,English,205282149.0,516203423.0,2024-06-05,TV-14,"Viola Davis, Sandra Bullock",Pixar Animation Studios
NF2726,Nomadland,Action,1998,84,5.2,7.7,1351611,Darren Aronofsky,United Kingdom,Korean,179855266.0,1209923151.0,2022-04-09,R,"Brad Pitt, Natalie Portman, Tom Hanks",
NF5811,A Hero,Romance,2001,163,6.3,9.5,1675312,Paul Thomas Anderson,South Korea,English,71837908.0,321549297.0,2016-05-25,G,"Julia Roberts, Ana de Armas, Michael B. Jordan",Walt Disney Pictures
NF9932,Two Of Us,Action,2010,137,6.8,3.6,111039,Akira Kurosawa,India,French,29566893.0,1943664606.0,2022-12-26,NR,,20th Century Studios
NF6218,The Kissing Booth 3,Romance,2007,178,8.1,8.1,417371,Bong Joon-ho,France,German,36589012.0,1231932920.0,2016-04-07,R,"Scarlett Johansson, Sandra Bullock",Legendary Pictures
NF2048,Spotlight,Crime,2007,185,8.9,4.9,1524637,Park Chan-wook,Germany,French,126321895.0,1679088506.0,2023-10-02,NC-17,,Walt Disney Pictures
NF2371,Welcome To Chechnya,Thriller,2002,141,4.7,9.4,556236,Steven Spielberg,Germany,Italian,126982666.0,1121409222.0,2023-06-13,TV-PG,"Leonardo DiCaprio, Michael B. Jordan, Timothée Chalamet",20th Century Studios
NF7144,Murder Mystery,Sci-Fi,2023,86,9.4,3.9,306062,Akira Kurosawa,France,Hindi,37375221.0,112740933.0,2018-08-07,NR,"Denzel Washington, Michael B. Jordan, Cate Blanchett",DC Films
NF8257,Alex Rider,Crime,2002,184,5.2,8.2,299564,Greta Gerwig,South Korea,French,650953.0,1916089722.0,2020-09-19,G,"Viola Davis, Jodie Foster",Netflix Originals
NF8366,Lady Bird,Romance,2014,98,5.2,4.9,699971,Peter Jackson,United Kingdom,Spanish,90384018.0,1459171931.0,2021-03-22,NC-17,"Angelina Jolie, Margot Robbie, Oscar Isaac",Apple TV+
NF2405,The Mitchells Vs The Machines,Adventure,1996,89,7.2,6.2,923052,Sam Raimi,Japan,Hindi,16601623.0,1465443862.0,2023-02-11,R,"Robert Downey Jr., Morgan Freeman, Oscar Isaac, Brad Pitt",Paramount Pictures
NF3993,Mank,Thriller,2019,137,7.0,6.2,1742188,David Fincher,France,Hindi,65982304.0,1248368763.0,2022-08-04,G,"Cate Blanchett, Sandra Bullock, Pedro Pascal",Paramount Pictures
NF8778,The Social Network,Adventure,1990,196,8.3,8.9,659750,Jane Campion,India,French,2279587.0,1602913346.0,2021-07-27,PG,"Charlize Theron, Sandra Bullock, Brad Pitt, Adam Driver",Warner Bros.
NF4578,Mortal Kombat,Animation,2023,146,8.1,9.2,1961302,Patty Jenkins,South Korea,English,204106854.0,,2021-11-12,G,,Legendary Pictures
NF8695,Summer Of Soul,Crime,2003,114,9.2,9.3,1002839,Billy Wilder,Japan,German,129134788.0,144085917.0,2023-06-07,TV-PG,"Zendaya, Cate Blanchett, Timothée Chalamet, Scarlett Johansson",Pixar Animation Studios
NF9496,There Will Be Blood,Fantasy,2020,103,5.3,6.2,907825,Billy Wilder,United Kingdom,German,38466206.0,1878378556.0,2020-02-05,R,"Ana de Armas, Charlize Theron, Timothée Chalamet, Viola Davis",Focus Features
NF3080,The Revenant,Adventure,2000,187,7.2,4.8,1112162,J.J. Abrams,United States,Hindi,204709718.0,547855735.0,2021-04-26,NC-17,"Oscar Isaac, Tom Hanks, Pedro Pascal, Chris Evans",Lionsgate
NF6886,Sound Of Metal,Action,1992,137,6.9,6.9,1345931,Guillermo del Toro,Japan,French,197246386.0,720656049.0,2021-10-11,R,"Julia Roberts, Timothée Chalamet, Dwayne Johnson",HBO Films
NF8191,Black Swan,Horror,2004,137,8.6,3.2,1867916,Taika Waititi,Germany,English,7419542.0,605341468.0,2024-07-24,PG-13,"Ryan Reynolds, Robert De Niro, Adam Driver",Lionsgate
NF8472,In The Heights,Sci-Fi,2017,137,8.6,6.7,299547,Paul Thomas Anderson,Germany,German,71173136.0,1595779089.0,2018-01-13,PG-13,"Denzel Washington, Julia Roberts",DC Films
NF6279,The Godfather,Fantasy,2022,137,7.3,6.2,1461207,Taika Waititi,Germany,French,23131184.0,139520897.0,2019-04-14,TV-14,"Angelina Jolie, Leonardo DiCaprio",Pixar Animation Studios
NF3825,Joker,Horror,1992,84,6.2,6.2,1002955,Kathryn Bigelow,Italy,Hindi,29000038.0,618417758.0,2024-02-19,R,"Florence Pugh, Charlize Theron, Tom Hanks, Pedro Pascal",A24
NF9919,Bad Boys For Life,Animation,2015,120,7.0,7.9,1091604,Taika Waititi,United Kingdom,Korean,,1159596517.0,2024-05-08,NC-17,"Florence Pugh, Robert De Niro, Denzel Washington, Lupita Nyong'o",DreamWorks Animation
NF2942,Collective,Adventure,2019,197,8.0,3.0,889314,Patty Jenkins,Japan,French,141091859.0,1299220751.0,2022-04-12,TV-PG,"Ryan Reynolds, Will Smith, Sandra Bullock, Zendaya",Lionsgate
NF5710,Parasite,Action,2007,169,5.6,9.5,1583966,J.J. Abrams,United States,Hindi,,672649305.0,2021-01-23,TV-PG,"Michael B. Jordan, Margot Robbie",Amazon Studios
NF9622,Spotlight,Romance,2015,95,9.4,6.0,1021832,Wes Anderson,South Korea,German,197530275.0,273578543.0,2017-12-01,TV-14,"Meryl Streep, Julia Roberts, Natalie Portman, Scarlett Johansson",Walt Disney Pictures
NF1385,The Usual Suspects,Sci-Fi,2019,142,4.0,6.8,648511,Taika Waititi,Japan,Italian,120712396.0,1982994581.0,2019-02-14,TV-14,"Florence Pugh, Meryl Streep, Robert Downey Jr.",
NF8991,Like Father,Horror,2014,145,7.9,7.9,1333904,Greta Gerwig,France,Spanish,83037319.0,813700966.0,2016-06-08,G,,Legendary Pictures
NF6322,Leon The Professional,Action,1991,91,6.0,3.5,1453789,Stanley Kubrick,United States,Hindi,51185830.0,1017709170.0,2022-01-01,PG-13,"Charlize Theron, Robert De Niro, Dwayne Johnson",Focus Features
NF3333,There Will Be Blood,Crime,1999,137,9.2,4.5,295510,Alfonso Cuaron,South Korea,Italian,97221685.0,925453809.0,2015-12-25,R,"Cate Blanchett, Morgan Freeman",Lionsgate
NF4170,Zack Snyder'S Justice League,Action,2008,100,5.3,3.2,201200,,India,Italian,49874988.0,1503491099.0,2024-03-18,R,"Pedro Pascal, Brad Pitt",Pixar Animation Studios
NF9216,The Old Guard,Comedy,2007,120,7.5,9.4,1175678,David Lynch,Italy,French,,392017840.0,2016-03-11,G,"Leonardo DiCaprio, Will Smith",Legendary Pictures
NF5222,The Harder They Fall,Romance,2002,114,5.8,8.3,164532,Spike Lee,Italy,Spanish,249760216.0,1355749317.0,2024-10-13,PG,"Jodie Foster, Charlize Theron",A24
NF5172,The Favourite,Sci-Fi,1998,81,5.8,6.2,1965873,Patty Jenkins,United Kingdom,English,34123507.0,1002168376.0,2022-03-04,G,"Robert Downey Jr., Ryan Reynolds, Pedro Pascal",Amazon Studios
NF9426,Collective,Animation,2006,127,6.0,6.6,919852,Greta Gerwig,South Korea,Japanese,234176840.0,237752663.0,2018-05-02,TV-14,"Charlize Theron, Meryl Streep, Jodie Foster, Sandra Bullock",Apple TV+
NF2013,Avengers Endgame,Documentary,2010,133,4.7,4.8,117144,Spike Lee,United States,Hindi,156290246.0,100942197.0,2019-07-13,NC-17,"Florence Pugh, Oscar Isaac, Zendaya, Denzel Washington",DC Films
NF9419,Space Jam A New Legacy,Sci-Fi,1997,169,6.8,8.5,1726737,Martin Scorsese,United Kingdom,English,,157215912.0,2020-01-15,PG-13,,Blumhouse Productions
NF7550,Demon Slayer Mugen Train,Animation,2013,137,5.4,6.6,527468,Sam Raimi,United Kingdom,German,161424527.0,,2017-07-01,PG,"Dwayne Johnson, Denzel Washington, Ana de Armas",Columbia Pictures
NF7835,Phantom Thread,Drama,1995,85,7.3,9.0,164501,Francis Ford Coppola,France,Japanese,59754753.0,,2021-11-26,TV-14,"Ryan Reynolds, Sandra Bullock",Netflix Originals
NF9055,Venom Let There Be Carnage,Comedy,1996,111,5.2,8.5,950658,Martin Scorsese,France,Italian,,656258337.0,2020-10-03,R,"Al Pacino, Zendaya, Natalie Portman, Adam Driver",Columbia Pictures
NF5388,Roma,Comedy,2003,196,8.3,7.1,191064,Alfonso Cuaron,United States,Japanese,,387464289.0,2015-01-21,PG,"Morgan Freeman, Will Smith, Cate Blanchett",Amazon Studios
NF6873,On The Record,Horror,2004,158,6.8,4.1,1618240,James Gunn,South Korea,French,19141043.0,1688670221.0,2020-06-19,TV-14,"Meryl Streep, Denzel Washington",20th Century Studios
NF8630,The Harder They Fall,Fantasy,1994,116,6.9,8.6,45154,Jordan Peele,United States,Japanese,,323285379.0,2019-04-19,TV-MA,"Ana de Armas, Sandra Bullock, Viola Davis, Morgan Freeman",Columbia Pictures
NF5026,Halloween Kills,Animation,1999,160,6.6,6.2,1640165,Sofia Coppola,France,Korean,180822566.0,265254470.0,2016-06-09,PG,,Warner Bros.
NF3735,A Castle For Christmas,Documentary,2012,102,7.9,6.2,1884084,Sofia Coppola,United Kingdom,French,244957251.0,965938737.0,2021-05-25,PG-13,"Julia Roberts, Brad Pitt, Morgan Freeman, Leonardo DiCaprio",Blumhouse Productions
NF9456,A Hero,Action,1990,137,9.4,3.4,1384589,Denis Villeneuve,United States,Hindi,183269825.0,1876026539.0,2019-12-24,TV-MA,"Margot Robbie, Morgan Freeman",Legendary Pictures
NF1109,Outside The Wire,Adventure,2021,189,9.3,4.3,1025323,Zack Snyder,South Korea,French,121682234.0,183362834.0,2016-02-16,TV-14,"Leonardo DiCaprio, Will Smith, Florence Pugh",Blumhouse Productions
NF6168,Army Of Thieves,Fantasy,2007,88,9.3,6.1,1967615,Wes Anderson,Italy,German,76482600.0,863141187.0,2024-04-27,G,"Margot Robbie, Angelina Jolie, Will Smith, Natalie Portman",Marvel Studios
NF4746,Project Power,Adventure,2000,176,9.4,6.5,61543,Chloé Zhao,Italy,English,208038070.0,877375397.0,2024-09-07,NC-17,"Chris Evans, Florence Pugh, Charlize Theron",Universal Pictures
NF2388,Rebecca,Fantasy,2018,77,5.9,8.8,1017456,Coen Brothers,United States,German,232298948.0,425482738.0,2022-12-03,TV-MA,"Denzel Washington, Ryan Reynolds",Marvel Studios
NF3070,Coming 2 America,Horror,2013,133,6.5,5.4,601604,Francis Ford Coppola,Germany,Hindi,109622981.0,1815251127.0,2016-11-03,R,"Jodie Foster, Denzel Washington",HBO Films
